dimension,categoria,indicador,valor
cluster_tiempo,Rutina flexible,N ingreso potencial neto Ec <= 0,0
cluster_tiempo,Rutina flexible,Porcentaje ingreso potencial neto Ec <= 0,0
cluster_tiempo,Rutina flexible,Media cierre temporal observado,168
cluster_tiempo,Rutina flexible,Media cierre temporal predicho,168
cluster_tiempo,Rutina flexible,Media diferencia cierre temporal predicho,1.60574629550305e-17
cluster_tiempo,Jovenes trabajadores,N personas estimadas,899
cluster_tiempo,Jovenes trabajadores,N parametros,3
cluster_tiempo,Jovenes trabajadores,Log likelihood,-3755.46349112839
cluster_tiempo,Jovenes trabajadores,Metodo elegido,BFGS
cluster_tiempo,Jovenes trabajadores,Return code,0
cluster_tiempo,Jovenes trabajadores,PH,0.166349343176737
cluster_tiempo,Jovenes trabajadores,tw,0.467139202519316
cluster_tiempo,Jovenes trabajadores,th1,0.864549795220088
cluster_tiempo,Jovenes trabajadores,Tw observado promedio,50.1677641824249
cluster_tiempo,Jovenes trabajadores,Tw predicho promedio,50.7453532181619
cluster_tiempo,Jovenes trabajadores,Tf1 ocio observado promedio,50.3812235817575
cluster_tiempo,Jovenes trabajadores,Tf1 ocio predicho promedio,49.9365668285338
cluster_tiempo,Jovenes trabajadores,Tf2 comidas observado promedio,7.95656284760845
cluster_tiempo,Jovenes trabajadores,Tf2 comidas predicho promedio,7.82363056509516
cluster_tiempo,Jovenes trabajadores,RMSE Tw,8.17625862537042
cluster_tiempo,Jovenes trabajadores,RMSE Tf1 ocio,8.19880632049436
cluster_tiempo,Jovenes trabajadores,RMSE Tf2 comidas,2.97908840198792
cluster_tiempo,Jovenes trabajadores,VoL predicho promedio,12.5241635820629
cluster_tiempo,Jovenes trabajadores,VoL predicho mediana,8.59026153407656
cluster_tiempo,Jovenes trabajadores,VoL observado promedio,12.8102730850938
cluster_tiempo,Jovenes trabajadores,VoL observado mediana,8.78108838770289
cluster_tiempo,Jovenes trabajadores,VTAW predicho promedio,7.45153288017192
cluster_tiempo,Jovenes trabajadores,VTAW observado promedio,7.73764238320281
cluster_tiempo,Jovenes trabajadores,Weighted wage rate promedio,5.07263070189099
cluster_tiempo,Jovenes trabajadores,N ingreso libre observado <= 0,76
cluster_tiempo,Jovenes trabajadores,Porcentaje ingreso libre observado <= 0,0.0845383759733037
cluster_tiempo,Jovenes trabajadores,N ingreso libre predicho <= 0,0
cluster_tiempo,Jovenes trabajadores,Porcentaje ingreso libre predicho <= 0,0
cluster_tiempo,Jovenes trabajadores,N ingreso potencial neto Ec <= 0,0
cluster_tiempo,Jovenes trabajadores,Porcentaje ingreso potencial neto Ec <= 0,0
cluster_tiempo,Jovenes trabajadores,Media cierre temporal observado,168
cluster_tiempo,Jovenes trabajadores,Media cierre temporal predicho,168
cluster_tiempo,Jovenes trabajadores,Media diferencia cierre temporal predicho,-2.84533242351097e-16
cluster_tiempo,Trabajadores rutinarios,N personas estimadas,1880
cluster_tiempo,Trabajadores rutinarios,N parametros,3
cluster_tiempo,Trabajadores rutinarios,Log likelihood,-8193.18006874233
cluster_tiempo,Trabajadores rutinarios,Metodo elegido,BFGS
cluster_tiempo,Trabajadores rutinarios,Return code,0
cluster_tiempo,Trabajadores rutinarios,PH,0.226582318674738
cluster_tiempo,Trabajadores rutinarios,tw,0.832065362148845
cluster_tiempo,Trabajadores rutinarios,th1,0.736847662078487
cluster_tiempo,Trabajadores rutinarios,Tw observado promedio,58.4434361702128
cluster_tiempo,Trabajadores rutinarios,Tw predicho promedio,58.610288685336
cluster_tiempo,Trabajadores rutinarios,Tf1 ocio observado promedio,29.5140531914894
cluster_tiempo,Trabajadores rutinarios,Tf1 ocio predicho promedio,29.5259394007879
cluster_tiempo,Trabajadores rutinarios,Tf2 comidas observado promedio,10.723414893617
cluster_tiempo,Trabajadores rutinarios,Tf2 comidas predicho promedio,10.5446761691953
cluster_tiempo,Trabajadores rutinarios,RMSE Tw,7.51891031453033
cluster_tiempo,Trabajadores rutinarios,RMSE Tf1 ocio,7.35451448684484
cluster_tiempo,Trabajadores rutinarios,RMSE Tf2 comidas,4.0162066694961
cluster_tiempo,Trabajadores rutinarios,VoL predicho promedio,12.8389186354152
cluster_tiempo,Trabajadores rutinarios,VoL predicho mediana,8.77780633328687
cluster_tiempo,Trabajadores rutinarios,VoL observado promedio,13.9913885400062
cluster_tiempo,Trabajadores rutinarios,VoL observado mediana,9.23657861959682
cluster_tiempo,Trabajadores rutinarios,VTAW predicho promedio,8.35105843222366
cluster_tiempo,Trabajadores rutinarios,VTAW observado promedio,9.50352833681467
cluster_tiempo,Trabajadores rutinarios,Weighted wage rate promedio,4.48786020319149
cluster_tiempo,Trabajadores rutinarios,N ingreso libre observado <= 0,60
cluster_tiempo,Trabajadores rutinarios,Porcentaje ingreso libre observado <= 0,0.0319148936170213
cluster_tiempo,Trabajadores rutinarios,N ingreso libre predicho <= 0,1
cluster_tiempo,Trabajadores rutinarios,Porcentaje ingreso libre predicho <= 0,0.000531914893617021
cluster_tiempo,Trabajadores rutinarios,N ingreso potencial neto Ec <= 0,0
cluster_tiempo,Trabajadores rutinarios,Porcentaje ingreso potencial neto Ec <= 0,0
cluster_tiempo,Trabajadores rutinarios,Media cierre temporal observado,168
cluster_tiempo,Trabajadores rutinarios,Media cierre temporal predicho,168
cluster_tiempo,Trabajadores rutinarios,Media diferencia cierre temporal predicho,1.51179305480872e-17
cluster_tiempo,Trabajadores moviles,N personas estimadas,862
cluster_tiempo,Trabajadores moviles,N parametros,3
cluster_tiempo,Trabajadores moviles,Log likelihood,-3886.40394409773
cluster_tiempo,Trabajadores moviles,Metodo elegido,BFGS
cluster_tiempo,Trabajadores moviles,Return code,0
cluster_tiempo,Trabajadores moviles,PH,0.338281427188051
cluster_tiempo,Trabajadores moviles,tw,0.596023598271506
cluster_tiempo,Trabajadores moviles,th1,0.801086627570179
cluster_tiempo,Trabajadores moviles,Tw observado promedio,64.8408468677494
cluster_tiempo,Trabajadores moviles,Tw predicho promedio,65.0386057576959
cluster_tiempo,Trabajadores moviles,Tf1 ocio observado promedio,34.3281902552204
cluster_tiempo,Trabajadores moviles,Tf1 ocio predicho promedio,34.3522783933239
cluster_tiempo,Trabajadores moviles,Tf2 comidas observado promedio,8.75167053364269
cluster_tiempo,Trabajadores moviles,Tf2 comidas predicho promedio,8.52982350559276
cluster_tiempo,Trabajadores moviles,RMSE Tw,9.93556432977414
cluster_tiempo,Trabajadores moviles,RMSE Tf1 ocio,9.89755738466044
cluster_tiempo,Trabajadores moviles,RMSE Tf2 comidas,3.41962825076397
cluster_tiempo,Trabajadores moviles,VoL predicho promedio,8.54777176047088
cluster_tiempo,Trabajadores moviles,VoL predicho mediana,6.21045424820497
cluster_tiempo,Trabajadores moviles,VoL observado promedio,9.81464034199905
cluster_tiempo,Trabajadores moviles,VoL observado mediana,6.63330933014644
cluster_tiempo,Trabajadores moviles,VTAW predicho promedio,3.97127652845232
cluster_tiempo,Trabajadores moviles,VTAW observado promedio,5.23814510998049
cluster_tiempo,Trabajadores moviles,Weighted wage rate promedio,4.57649523201856
cluster_tiempo,Trabajadores moviles,N ingreso libre observado <= 0,30
cluster_tiempo,Trabajadores moviles,Porcentaje ingreso libre observado <= 0,0.0348027842227378
cluster_tiempo,Trabajadores moviles,N ingreso libre predicho <= 0,0
cluster_tiempo,Trabajadores moviles,Porcentaje ingreso libre predicho <= 0,0
cluster_tiempo,Trabajadores moviles,N ingreso potencial neto Ec <= 0,0
cluster_tiempo,Trabajadores moviles,Porcentaje ingreso potencial neto Ec <= 0,0
cluster_tiempo,Trabajadores moviles,Media cierre temporal observado,168
cluster_tiempo,Trabajadores moviles,Media cierre temporal predicho,168
cluster_tiempo,Trabajadores moviles,Media diferencia cierre temporal predicho,-6.59436413698469e-17
cluster_modo,Usuarios publicos,N personas estimadas,1703
cluster_modo,Usuarios publicos,N parametros,3
cluster_modo,Usuarios publicos,Log likelihood,-8419.59001317847
cluster_modo,Usuarios publicos,Metodo elegido,BFGS
cluster_modo,Usuarios publicos,Return code,0
cluster_modo,Usuarios publicos,PH,0.291652783927431
cluster_modo,Usuarios publicos,tw,0.205802087291451
cluster_modo,Usuarios publicos,th1,0.800408397341617
cluster_modo,Usuarios publicos,Tw observado promedio,49.8531238990018
cluster_modo,Usuarios publicos,Tw predicho promedio,50.8448088005312
cluster_modo,Usuarios publicos,Tf1 ocio observado promedio,36.3950733998826
cluster_modo,Usuarios publicos,Tf1 ocio predicho promedio,35.9432629187424
cluster_modo,Usuarios publicos,Tf2 comidas observado promedio,9.50276570757487
cluster_modo,Usuarios publicos,Tf2 comidas predicho promedio,8.96289128718567
cluster_modo,Usuarios publicos,RMSE Tw,12.1645722096453
cluster_modo,Usuarios publicos,RMSE Tf1 ocio,12.311231998691
cluster_modo,Usuarios publicos,RMSE Tf2 comidas,4.2866389576623
cluster_modo,Usuarios publicos,VoL predicho promedio,4.52182165274114
cluster_modo,Usuarios publicos,VoL predicho mediana,3.88293578084938
cluster_modo,Usuarios publicos,VoL observado promedio,5.01527665857281
cluster_modo,Usuarios publicos,VoL observado mediana,3.75455476493919
cluster_modo,Usuarios publicos,VTAW predicho promedio,1.07572366918272
cluster_modo,Usuarios publicos,VTAW observado promedio,1.56917867501438
cluster_modo,Usuarios publicos,Weighted wage rate promedio,3.44609798355843
cluster_modo,Usuarios publicos,N ingreso libre observado <= 0,453
cluster_modo,Usuarios publicos,Porcentaje ingreso libre observado <= 0,0.266001174398121
cluster_modo,Usuarios publicos,N ingreso libre predicho <= 0,0
cluster_modo,Usuarios publicos,Porcentaje ingreso libre predicho <= 0,0
cluster_modo,Usuarios publicos,N ingreso potencial neto Ec <= 0,0
cluster_modo,Usuarios publicos,Porcentaje ingreso potencial neto Ec <= 0,0
cluster_modo,Usuarios publicos,Media cierre temporal observado,168
cluster_modo,Usuarios publicos,Media cierre temporal predicho,168
cluster_modo,Usuarios publicos,Media diferencia cierre temporal predicho,-1.33513608598492e-16
cluster_modo,Movilidad activa,N personas estimadas,1893
cluster_modo,Movilidad activa,N parametros,3
cluster_modo,Movilidad activa,Log likelihood,-9690.28950101528
cluster_modo,Movilidad activa,Metodo elegido,BFGS
cluster_modo,Movilidad activa,Return code,0
cluster_modo,Movilidad activa,PH,0.163141548122716
cluster_modo,Movilidad activa,tw,0.285763512268707
cluster_modo,Movilidad activa,th1,0.805013925873556
cluster_modo,Movilidad activa,Tw observado promedio,48.1813998943476
cluster_modo,Movilidad activa,Tw predicho promedio,48.8006572586694
cluster_modo,Movilidad activa,Tf1 ocio observado promedio,39.6312202852615
cluster_modo,Movilidad activa,Tf1 ocio predicho promedio,39.6508804640066
cluster_modo,Movilidad activa,Tf2 comidas observado promedio,10.2429371368199
cluster_modo,Movilidad activa,Tf2 comidas predicho promedio,9.60401959375291
cluster_modo,Movilidad activa,RMSE Tw,12.4841660827666
cluster_modo,Movilidad activa,RMSE Tf1 ocio,12.7156851934867
cluster_modo,Movilidad activa,RMSE Tf2 comidas,4.98424251669192
cluster_modo,Movilidad activa,VoL predicho promedio,5.34929587546311
cluster_modo,Movilidad activa,VoL predicho mediana,4.43666459978902
cluster_modo,Movilidad activa,VoL observado promedio,7.25887582972003
cluster_modo,Movilidad activa,VoL observado mediana,3.36938660630466
cluster_modo,Movilidad activa,VTAW predicho promedio,1.98467378196074
cluster_modo,Movilidad activa,VTAW observado promedio,3.89425373621765
cluster_modo,Movilidad activa,Weighted wage rate promedio,3.36462209350238
cluster_modo,Movilidad activa,N ingreso libre observado <= 0,730
cluster_modo,Movilidad activa,Porcentaje ingreso libre observado <= 0,0.385631273111463
cluster_modo,Movilidad activa,N ingreso libre predicho <= 0,0
cluster_modo,Movilidad activa,Porcentaje ingreso libre predicho <= 0,0
cluster_modo,Movilidad activa,N ingreso potencial neto Ec <= 0,0
cluster_modo,Movilidad activa,Porcentaje ingreso potencial neto Ec <= 0,0
cluster_modo,Movilidad activa,Media cierre temporal observado,168
cluster_modo,Movilidad activa,Media cierre temporal predicho,168
cluster_modo,Movilidad activa,Media diferencia cierre temporal predicho,1.05098767043227e-16
cluster_modo,Movilidad mixta,N personas estimadas,1663
cluster_modo,Movilidad mixta,N parametros,3
cluster_modo,Movilidad mixta,Log likelihood,-8168.12304546417
cluster_modo,Movilidad mixta,Metodo elegido,BFGS
cluster_modo,Movilidad mixta,Return code,0
cluster_modo,Movilidad mixta,PH,0.269220288950786
cluster_modo,Movilidad mixta,tw,0.429120983972486
cluster_modo,Movilidad mixta,th1,0.796541053927786
cluster_modo,Movilidad mixta,Tw observado promedio,57.9675886951293
cluster_modo,Movilidad mixta,Tw predicho promedio,58.5430938161919
cluster_modo,Movilidad mixta,Tf1 ocio observado promedio,35.509939867709
cluster_modo,Movilidad mixta,Tf1 ocio predicho promedio,35.3575880302657
cluster_modo,Movilidad mixta,Tf2 comidas observado promedio,9.4544738424534
cluster_modo,Movilidad mixta,Tf2 comidas predicho promedio,9.03132055883406
cluster_modo,Movilidad mixta,RMSE Tw,11.9060588130233
cluster_modo,Movilidad mixta,RMSE Tf1 ocio,11.98196553337
cluster_modo,Movilidad mixta,RMSE Tf2 comidas,4.25327387189493
cluster_modo,Movilidad mixta,VoL predicho promedio,6.64582894070024
cluster_modo,Movilidad mixta,VoL predicho mediana,5.08303622092235
cluster_modo,Movilidad mixta,VoL observado promedio,8.08766937412731
cluster_modo,Movilidad mixta,VoL observado mediana,5.5684067564028
cluster_modo,Movilidad mixta,VTAW predicho promedio,2.70792882223962
cluster_modo,Movilidad mixta,VTAW observado promedio,4.1497692556667
cluster_modo,Movilidad mixta,Weighted wage rate promedio,3.93790011846061
cluster_modo,Movilidad mixta,N ingreso libre observado <= 0,305
cluster_modo,Movilidad mixta,Porcentaje ingreso libre observado <= 0,0.18340348767288
cluster_modo,Movilidad mixta,N ingreso libre predicho <= 0,1
cluster_modo,Movilidad mixta,Porcentaje ingreso libre predicho <= 0,0.000601322910402886
cluster_modo,Movilidad mixta,N ingreso potencial neto Ec <= 0,0
cluster_modo,Movilidad mixta,Porcentaje ingreso potencial neto Ec <= 0,0
cluster_modo,Movilidad mixta,Media cierre temporal observado,168
cluster_modo,Movilidad mixta,Media cierre temporal predicho,168
cluster_modo,Movilidad mixta,Media diferencia cierre temporal predicho,-1.70906250333157e-17
cluster_modo,Motorizados privados,N personas estimadas,2666
cluster_modo,Motorizados privados,N parametros,3
cluster_modo,Motorizados privados,Log likelihood,-13109.2071980865
cluster_modo,Motorizados privados,Metodo elegido,BFGS
cluster_modo,Motorizados privados,Return code,0
cluster_modo,Motorizados privados,PH,0.281871354099918
cluster_modo,Motorizados privados,tw,0.361721903079112
cluster_modo,Motorizados privados,th1,0.798345098528668
cluster_modo,Motorizados privados,Tw observado promedio,55.8486909227307
cluster_modo,Motorizados privados,Tw predicho promedio,56.4191520871728
cluster_modo,Motorizados privados,Tf1 ocio observado promedio,37.2548574643661
cluster_modo,Motorizados privados,Tf1 ocio predicho promedio,37.1109912128377
cluster_modo,Motorizados privados,Tf2 comidas observado promedio,9.80050262565641
cluster_modo,Motorizados privados,Tf2 comidas predicho promedio,9.37390771274275
cluster_modo,Motorizados privados,RMSE Tw,11.9413283630908
cluster_modo,Motorizados privados,RMSE Tf1 ocio,11.6992633379121
cluster_modo,Motorizados privados,RMSE Tf2 comidas,4.33177923183829
cluster_modo,Motorizados privados,VoL predicho promedio,7.7485242254838
cluster_modo,Motorizados privados,VoL predicho mediana,5.47987924696304
cluster_modo,Motorizados privados,VoL observado promedio,9.98352169275144
cluster_modo,Motorizados privados,VoL observado mediana,6.26035887712552
cluster_modo,Motorizados privados,VTAW predicho promedio,2.87629999367585
cluster_modo,Motorizados privados,VTAW observado promedio,5.11129746094349
cluster_modo,Motorizados privados,Weighted wage rate promedio,4.87222423180795
cluster_modo,Motorizados privados,N ingreso libre observado <= 0,519
cluster_modo,Motorizados privados,Porcentaje ingreso libre observado <= 0,0.194673668417104
cluster_modo,Motorizados privados,N ingreso libre predicho <= 0,0
cluster_modo,Motorizados privados,Porcentaje ingreso libre predicho <= 0,0
cluster_modo,Motorizados privados,N ingreso potencial neto Ec <= 0,0
cluster_modo,Motorizados privados,Porcentaje ingreso potencial neto Ec <= 0,0
cluster_modo,Motorizados privados,Media cierre temporal observado,168
cluster_modo,Motorizados privados,Media cierre temporal predicho,168
cluster_modo,Motorizados privados,Media diferencia cierre temporal predicho,-3.1982418713883e-17
